Device name,OS,OS version,Compliance state,Last check-in,Ownership,Management name,Primary user
BU3-DWCEXC012,Windows,10.0.19045,Compliant,2026-04-05T12:59:37.246Z,Corporate,BU3-DWCEXC012_Windows,bu3\user172
BU1-PWCIDM092,Windows,10.0.22631,Compliant,2026-06-24T23:40:23.569Z,Corporate,BU1-PWCIDM092_Windows,bu1\user203
BU4-SWCSAP015,Windows,10.0.22631,Compliant,2026-06-24T19:01:59.029Z,Corporate,BU4-SWCSAP015_Windows,bu4\user254
BU2-PWCFIL045,Windows,10.0.19045,Noncompliant,2026-06-23T18:29:41.107Z,Corporate,BU2-PWCFIL045_Windows,bu2\user373
BU1-PWCRDP032,Windows,10.0.22631,Compliant,2026-06-24T23:15:01.502Z,Corporate,BU1-PWCRDP032_Windows,bu1\user156
BU1-SWCADC027,Windows,10.0.22631,Compliant,2026-06-23T16:43:35.878Z,Corporate,BU1-SWCADC027_Windows,bu1\user698
BU1-PWCFIL058,Windows,10.0.19045,Noncompliant,2026-06-23T11:10:46.647Z,Corporate,BU1-PWCFIL058_Windows,bu1\user19
BU5-PLCAPP017,Linux,10.0.19045,Compliant,2026-06-24T06:23:34.923Z,Corporate,BU5-PLCAPP017_Linux,bu5\user660
BU1-PWCPRT054,Windows,10.0.19045,Compliant,2026-06-25T04:10:04.144Z,Corporate,BU1-PWCPRT054_Windows,bu1\user517
BU5-SWCAPP041,Windows,10.0.19045,Compliant,2026-06-24T15:47:31.074Z,Corporate,BU5-SWCAPP041_Windows,bu5\user465
BU4-PWCPRT125,Windows,10.0.19045,Compliant,2026-06-24T12:56:56.398Z,Corporate,BU4-PWCPRT125_Windows,bu4\user86
BU1-PWCCRM084,Windows,10.0.19045,Noncompliant,2026-06-23T12:46:04.258Z,Corporate,BU1-PWCCRM084_Windows,bu1\user199
BU4-PWCRDP103,Windows,10.0.19045,Compliant,2026-06-24T19:40:52.309Z,Corporate,BU4-PWCRDP103_Windows,bu4\user386
BU1-PLCJMP024,Linux,10.0.19045,Compliant,2026-06-24T00:43:49.775Z,Corporate,BU1-PLCJMP024_Linux,bu1\user333
BU1-PWCIDM101,Windows,10.0.22631,Compliant,2026-06-23T07:39:50.335Z,Personal,BU1-PWCIDM101_Windows,bu1\user584
BU1-PWCFIL057,Windows,10.0.19045,Compliant,2026-06-23T14:15:00.431Z,Corporate,BU1-PWCFIL057_Windows,bu1\user201
BU4-PLCNGX026,Linux,10.0.19045,Compliant,2026-06-24T16:05:40.657Z,Corporate,BU4-PLCNGX026_Linux,bu4\user464
BU2-SWCCRM003,Windows,10.0.22631,Compliant,2026-06-24T13:40:55.491Z,Corporate,BU2-SWCCRM003_Windows,bu2\user853
BU1-DWCERP022,Windows,10.0.19045,Compliant,2026-06-24T10:23:22.096Z,Corporate,BU1-DWCERP022_Windows,bu1\user295
BU1-PWCFIL008,Windows,10.0.19045,Compliant,2026-06-24T22:43:17.498Z,Corporate,BU1-PWCFIL008_Windows,bu1\user437
BU4-PWCADC013,Windows,10.0.19045,Noncompliant,2026-06-24T11:52:48.854Z,Corporate,BU4-PWCADC013_Windows,bu4\user498
BU1-PWCSQL045,Windows,10.0.19045,Compliant,2026-06-24T23:45:01.434Z,Corporate,BU1-PWCSQL045_Windows,bu1\user677
BU3-PWCRDP038,Windows,10.0.22631,Compliant,2026-06-25T04:13:33.907Z,Corporate,BU3-PWCRDP038_Windows,bu3\user420
BU5-PWCSAP036,Windows,10.0.19045,Compliant,2026-06-23T23:38:54.683Z,Corporate,BU5-PWCSAP036_Windows,bu5\user384
BU2-PWCSHP057,Windows,10.0.19045,Compliant,2026-06-23T21:35:09.430Z,Corporate,BU2-PWCSHP057_Windows,bu2\user529
BU5-PWCADC033,Windows,10.0.22631,Compliant,2026-06-23T07:29:43.808Z,Corporate,BU5-PWCADC033_Windows,bu5\user729
BU2-PWCFIL029,Windows,10.0.19045,Compliant,2026-06-24T01:26:48.589Z,Corporate,BU2-PWCFIL029_Windows,bu2\user11
BU2-PWCADC083,Windows,10.0.19045,Noncompliant,2026-06-23T22:02:49.435Z,Corporate,BU2-PWCADC083_Windows,bu2\user819
BU2-SWCDNS010,Windows,10.0.19045,Compliant,2026-06-25T04:57:32.495Z,Corporate,BU2-SWCDNS010_Windows,bu2\user835
BU5-PLCDKR022,Linux,10.0.19045,Compliant,2026-06-24T03:37:29.485Z,Corporate,BU5-PLCDKR022_Linux,bu5\user439
BU1-DWCSHP002,Windows,10.0.19045,Compliant,2026-06-23T16:12:45.849Z,Corporate,BU1-DWCSHP002_Windows,bu1\user511
BU5-PWCSHP078,Windows,10.0.19045,Compliant,2026-06-24T05:14:48.484Z,Corporate,BU5-PWCSHP078_Windows,bu5\user662
BU1-SWCSHP013,Windows,10.0.19045,Compliant,2026-06-24T06:59:26.511Z,Corporate,BU1-SWCSHP013_Windows,bu1\user283
BU2-SWCCRM015,Windows,10.0.22631,Compliant,2026-06-24T18:48:03.513Z,Corporate,BU2-SWCCRM015_Windows,bu2\user774
BU5-DLCELK007,Linux,10.0.19045,Compliant,2026-06-24T17:55:17.169Z,Corporate,BU5-DLCELK007_Linux,bu5\user177
BU3-DWCIIS002,Windows,10.0.19045,Compliant,2026-06-24T16:56:36.450Z,Corporate,BU3-DWCIIS002_Windows,bu3\user765
BU1-SWCADC059,Windows,10.0.22631,Compliant,2026-04-23T20:37:32.617Z,Corporate,BU1-SWCADC059_Windows,bu1\user829
BU2-PWCWEB087,Windows,10.0.19045,Compliant,2026-06-24T08:10:36.327Z,Corporate,BU2-PWCWEB087_Windows,bu2\user466
BU5-SWCPRT032,Windows,10.0.19045,Compliant,2026-06-24T19:06:52.570Z,Corporate,BU5-SWCPRT032_Windows,bu5\user187
BU3-PWCPRT040,Windows,10.0.22631,Compliant,2026-06-23T12:00:52.254Z,Corporate,BU3-PWCPRT040_Windows,bu3\user234
BU4-PWCEXC019,Windows,10.0.19045,Noncompliant,2026-05-20T01:19:01.585Z,Corporate,BU4-PWCEXC019_Windows,bu4\user426
BU1-PWCDNS104,Windows,10.0.22631,Compliant,2026-06-23T22:21:48.374Z,Corporate,BU1-PWCDNS104_Windows,bu1\user776
BU3-SLCSMT001,Linux,10.0.19045,Compliant,2026-03-03T03:58:57.383Z,Corporate,BU3-SLCSMT001_Linux,bu3\user694
BU3-PWCWEB015,Windows,10.0.19045,Compliant,2026-06-24T14:16:42.275Z,Corporate,BU3-PWCWEB015_Windows,bu3\user126
BU2-DLCJMP013,Linux,10.0.19045,Compliant,2026-06-23T19:00:50.371Z,Corporate,BU2-DLCJMP013_Linux,bu2\user444
BU2-PWCCRM012,Windows,10.0.22631,Compliant,2026-06-24T08:23:21.264Z,Corporate,BU2-PWCCRM012_Windows,bu2\user887
BU1-PWCAPP020,Windows,10.0.22631,Compliant,2026-06-23T10:58:03.106Z,Corporate,BU1-PWCAPP020_Windows,bu1\user81
BU1-PWCRDP115,Windows,10.0.22631,Compliant,2026-06-25T00:38:47.681Z,Corporate,BU1-PWCRDP115_Windows,bu1\user17
BU1-SWCEXC049,Windows,10.0.22631,Compliant,2026-06-24T03:04:41.777Z,Corporate,BU1-SWCEXC049_Windows,bu1\user326
BU3-PWCFIL037,Windows,10.0.19045,Compliant,2026-06-24T23:32:05.595Z,Corporate,BU3-PWCFIL037_Windows,bu3\user661
BU1-PLCAPI029,Linux,10.0.19045,Compliant,2026-06-24T11:23:26.949Z,Corporate,BU1-PLCAPI029_Linux,bu1\user518
BU1-DWCERP001,Windows,10.0.19045,Compliant,2026-06-23T17:15:40.167Z,Corporate,BU1-DWCERP001_Windows,bu1\user784
BU1-SWCFIL038,Windows,10.0.19045,Compliant,2026-06-25T04:32:26.048Z,Corporate,BU1-SWCFIL038_Windows,bu1\user527
BU5-SWCAPP027,Windows,10.0.19045,Compliant,2026-06-24T03:47:12.097Z,Corporate,BU5-SWCAPP027_Windows,bu5\user477
BU4-PWCAPP043,Windows,10.0.22631,Compliant,2026-06-24T14:34:03.284Z,Corporate,BU4-PWCAPP043_Windows,bu4\user283
BU1-SWCSAP025,Windows,10.0.19045,Noncompliant,2026-06-23T13:08:34.083Z,Corporate,BU1-SWCSAP025_Windows,bu1\user484
BU3-SWCPRT016,Windows,10.0.19045,Compliant,2026-06-24T10:05:27.226Z,Corporate,BU3-SWCPRT016_Windows,bu3\user238
BU1-SWCFIL014,Windows,10.0.19045,Compliant,2026-06-23T13:06:41.400Z,Corporate,BU1-SWCFIL014_Windows,bu1\user831
BU5-PWCEXC041,Windows,10.0.19045,Compliant,2026-06-23T14:38:28.872Z,Corporate,BU5-PWCEXC041_Windows,bu5\user87
BU5-PWCSAP014,Windows,10.0.19045,Compliant,2026-06-24T12:38:03.047Z,Corporate,BU5-PWCSAP014_Windows,bu5\user364
BU4-PWCSQL130,Windows,10.0.19045,Noncompliant,2026-06-23T17:02:22.663Z,Corporate,BU4-PWCSQL130_Windows,bu4\user717
BU2-PWCSHP015,Windows,10.0.19045,Compliant,2026-06-24T07:10:03.691Z,Corporate,BU2-PWCSHP015_Windows,bu2\user311
BU4-SWCWEB026,Windows,10.0.19045,Compliant,2026-06-25T01:22:22.013Z,Corporate,BU4-SWCWEB026_Windows,bu4\user535
BU3-PWCIDM014,Windows,10.0.19045,Compliant,2026-06-24T04:41:14.690Z,Corporate,BU3-PWCIDM014_Windows,bu3\user190
BU1-PWCIDM062,Windows,10.0.22631,Compliant,2026-06-25T04:33:16.929Z,Corporate,BU1-PWCIDM062_Windows,bu1\user0
BU1-PWCEXC044,Windows,10.0.19045,Compliant,2026-05-25T13:36:00.009Z,Corporate,BU1-PWCEXC044_Windows,bu1\user185
BU2-PWCCRM026,Windows,10.0.22631,Compliant,2026-06-23T07:24:35.270Z,Corporate,BU2-PWCCRM026_Windows,bu2\user677
BU4-PWCADC030,Windows,10.0.19045,Compliant,2026-06-23T17:30:38.753Z,Corporate,BU4-PWCADC030_Windows,bu4\user618
BU1-SLCPGS028,Linux,10.0.19045,Compliant,2026-06-23T18:41:44.181Z,Corporate,BU1-SLCPGS028_Linux,bu1\user795
BU1-PWCWEB073,Windows,10.0.22631,Compliant,2026-06-25T04:34:46.639Z,Corporate,BU1-PWCWEB073_Windows,bu1\user746
BU1-PWCEXC030,Windows,10.0.19045,Compliant,2026-02-25T10:37:42.981Z,Corporate,BU1-PWCEXC030_Windows,bu1\user96
BU4-SWCSQL016,Windows,10.0.19045,Compliant,2026-06-24T20:00:25.288Z,Corporate,BU4-SWCSQL016_Windows,bu4\user194
BU5-SWCDNS017,Windows,10.0.19045,Compliant,2026-04-24T06:14:39.635Z,Corporate,BU5-SWCDNS017_Windows,bu5\user1
BU4-PWCRDP040,Windows,10.0.19045,Compliant,2026-06-25T05:50:29.438Z,Corporate,BU4-PWCRDP040_Windows,bu4\user114
BU2-PWCWEB004,Windows,10.0.19045,Noncompliant,2026-06-25T06:46:22.994Z,Corporate,BU2-PWCWEB004_Windows,bu2\user708
BU5-PWCIDM015,Windows,10.0.19045,Compliant,2026-06-24T12:02:27.573Z,Corporate,BU5-PWCIDM015_Windows,bu5\user367
BU5-SLCJMP016,Linux,10.0.19045,Compliant,2026-06-24T00:44:22.116Z,Corporate,BU5-SLCJMP016_Linux,bu5\user16
BU2-PWCIDM028,Windows,10.0.22631,Compliant,2026-06-24T10:23:44.060Z,Corporate,BU2-PWCIDM028_Windows,bu2\user509
BU5-PWCSAP081,Windows,10.0.19045,Compliant,2026-06-24T16:51:33.206Z,Corporate,BU5-PWCSAP081_Windows,bu5\user566
BU1-PLCMON058,Linux,10.0.19045,Compliant,2026-06-24T01:28:56.676Z,Corporate,BU1-PLCMON058_Linux,bu1\user595
BU5-PWCERP008,Windows,10.0.19045,Compliant,2026-06-23T16:31:02.786Z,Corporate,BU5-PWCERP008_Windows,bu5\user430
BU5-SWCCRM019,Windows,10.0.22631,Compliant,2026-06-24T01:10:34.342Z,Corporate,BU5-SWCCRM019_Windows,bu5\user154
BU2-PWCERP100,Windows,10.0.19045,Compliant,2026-06-23T18:08:39.757Z,Corporate,BU2-PWCERP100_Windows,bu2\user891
BU2-SLCDKR005,Linux,10.0.19045,Noncompliant,2026-06-24T01:50:17.756Z,Corporate,BU2-SLCDKR005_Linux,bu2\user697
BU3-SWCPRT018,Windows,10.0.19045,Compliant,2026-06-23T16:08:54.271Z,Corporate,BU3-SWCPRT018_Windows,bu3\user398
BU5-SWCIDM011,Windows,10.0.19045,Compliant,2026-06-23T18:21:52.178Z,Corporate,BU5-SWCIDM011_Windows,bu5\user762
BU3-DWCEXC008,Windows,10.0.19045,Compliant,2026-06-23T23:57:41.674Z,Corporate,BU3-DWCEXC008_Windows,bu3\user858
BU4-PWCERP009,Windows,10.0.22631,Compliant,2026-06-24T11:04:32.192Z,Corporate,BU4-PWCERP009_Windows,bu4\user110
BU4-PWCERP038,Windows,10.0.22631,Compliant,2026-06-23T09:30:59.678Z,Corporate,BU4-PWCERP038_Windows,bu4\user50
BU4-PWCFIL026,Windows,10.0.22631,Compliant,2026-06-24T01:48:09.906Z,Corporate,BU4-PWCFIL026_Windows,bu4\user278
BU2-PLCPGS033,Linux,10.0.19045,Compliant,2026-06-25T01:42:56.966Z,Corporate,BU2-PLCPGS033_Linux,bu2\user366
BU3-PWCIDM027,Windows,10.0.19045,Compliant,2026-06-23T15:28:51.787Z,Corporate,BU3-PWCIDM027_Windows,bu3\user57
BU2-PLCLOG031,Linux,10.0.19045,Compliant,2026-06-24T20:09:28.761Z,Corporate,BU2-PLCLOG031_Linux,bu2\user781
BU5-PWCRDP048,Windows,10.0.22631,Compliant,2026-06-24T15:58:12.508Z,Corporate,BU5-PWCRDP048_Windows,bu5\user562
BU1-PWCSAP148,Windows,10.0.19045,Compliant,2026-06-24T23:56:38.578Z,Corporate,BU1-PWCSAP148_Windows,bu1\user777
BU3-PLCAPP012,Linux,10.0.19045,Noncompliant,2026-06-25T02:09:09.969Z,Corporate,BU3-PLCAPP012_Linux,bu3\user57
BU2-DWCEXC007,Windows,10.0.22631,Compliant,2026-06-23T13:59:24.082Z,Corporate,BU2-DWCEXC007_Windows,bu2\user93
BU1-DWCAPP038,Windows,10.0.19045,Compliant,2026-06-23T17:28:52.831Z,Corporate,BU1-DWCAPP038_Windows,bu1\user22
BU1-SWCDNS043,Windows,10.0.19045,Compliant,2026-06-23T08:19:06.717Z,Corporate,BU1-SWCDNS043_Windows,bu1\user716
BU4-PWCSQL004,Windows,10.0.19045,Compliant,2026-06-23T09:29:50.820Z,Corporate,BU4-PWCSQL004_Windows,bu4\user335
BU1-DWCADC006,Windows,10.0.19045,Compliant,2026-06-24T00:21:53.785Z,Corporate,BU1-DWCADC006_Windows,bu1\user341
BU3-PWCRDP047,Windows,10.0.22631,Compliant,2026-06-23T18:21:32.011Z,Corporate,BU3-PWCRDP047_Windows,bu3\user165
BU5-PLCELK027,Linux,10.0.19045,Compliant,2026-06-24T07:24:15.922Z,Corporate,BU5-PLCELK027_Linux,bu5\user812
BU1-DLCPGS020,Linux,10.0.19045,Compliant,2026-05-04T21:50:53.589Z,Corporate,BU1-DLCPGS020_Linux,bu1\user379
BU1-SWCERP008,Windows,10.0.19045,Compliant,2026-06-23T11:01:14.830Z,Corporate,BU1-SWCERP008_Windows,bu1\user146
BU5-SWCPRT017,Windows,10.0.19045,Noncompliant,2026-06-23T21:59:55.897Z,Corporate,BU5-SWCPRT017_Windows,bu5\user649
BU2-PWCFIL084,Windows,10.0.19045,Compliant,2026-06-24T00:32:02.971Z,Corporate,BU2-PWCFIL084_Windows,bu2\user779
BU1-PWCRDP139,Windows,10.0.22631,Compliant,2026-03-14T12:33:19.654Z,Corporate,BU1-PWCRDP139_Windows,bu1\user887
BU5-PWCAPP066,Windows,10.0.19045,Compliant,2026-06-23T14:30:38.363Z,Corporate,BU5-PWCAPP066_Windows,bu5\user842
BU4-PWCSQL086,Windows,10.0.19045,Compliant,2026-06-24T21:10:28.672Z,Corporate,BU4-PWCSQL086_Windows,bu4\user727
BU2-PWCDNS046,Windows,10.0.19045,Compliant,2026-06-24T00:10:49.601Z,Corporate,BU2-PWCDNS046_Windows,bu2\user395
BU1-DWCCRM023,Windows,10.0.19045,Compliant,2026-06-25T00:29:24.768Z,Corporate,BU1-DWCCRM023_Windows,bu1\user672
BU3-PWCEXC056,Windows,10.0.19045,Compliant,2026-06-24T17:54:50.721Z,Corporate,BU3-PWCEXC056_Windows,bu3\user411
BU1-PLCBAK019,Linux,10.0.19045,Compliant,2026-06-23T19:29:09.964Z,Corporate,BU1-PLCBAK019_Linux,bu1\user8
BU1-PWCDNS036,Windows,10.0.22631,Compliant,2026-06-25T00:03:18.804Z,Corporate,BU1-PWCDNS036_Windows,bu1\user115
BU5-DWCCRM012,Windows,10.0.22631,Compliant,2026-06-24T17:42:39.237Z,Corporate,BU5-DWCCRM012_Windows,bu5\user20
BU5-PLCAPI043,Linux,10.0.19045,Compliant,2026-06-25T00:48:48.817Z,Corporate,BU5-PLCAPI043_Linux,bu5\user127
BU4-SWCERP004,Windows,10.0.22631,Compliant,2026-06-23T19:16:49.066Z,Corporate,BU4-SWCERP004_Windows,bu4\user489
BU1-PWCAPP038,Windows,10.0.22631,Compliant,2026-06-23T14:42:01.520Z,Corporate,BU1-PWCAPP038_Windows,bu1\user0
BU2-PWCSHP026,Windows,10.0.19045,Compliant,2026-06-25T02:01:16.396Z,Corporate,BU2-PWCSHP026_Windows,bu2\user770
BU4-PWCAPP080,Windows,10.0.22631,Compliant,2026-06-25T00:03:50.033Z,Corporate,BU4-PWCAPP080_Windows,bu4\user393
BU5-DWCWEB004,Windows,10.0.19045,Compliant,2026-03-26T17:41:45.651Z,Corporate,BU5-DWCWEB004_Windows,bu5\user130
BU3-PWCRDP032,Windows,10.0.22631,Compliant,2026-06-24T17:07:15.978Z,Corporate,BU3-PWCRDP032_Windows,bu3\user686
BU4-PWCPRT121,Windows,10.0.19045,Compliant,2026-06-23T08:29:20.085Z,Corporate,BU4-PWCPRT121_Windows,bu4\user702
BU1-SLCNGX026,Linux,10.0.19045,Compliant,2026-06-25T01:48:24.805Z,Corporate,BU1-SLCNGX026_Linux,bu1\user720
BU1-DWCCRM025,Windows,10.0.19045,Compliant,2026-06-25T06:02:06.521Z,Corporate,BU1-DWCCRM025_Windows,bu1\user797
BU3-SWCADC004,Windows,10.0.19045,Compliant,2026-06-24T13:55:54.237Z,Corporate,BU3-SWCADC004_Windows,bu3\user0
BU5-PWCAPP088,Windows,10.0.19045,Compliant,2026-06-24T02:42:20.760Z,Corporate,BU5-PWCAPP088_Windows,bu5\user660
BU1-PWCADC079,Windows,10.0.19045,Noncompliant,2026-06-24T00:36:18.156Z,Corporate,BU1-PWCADC079_Windows,bu1\user476
BU5-PWCSQL049,Windows,10.0.19045,Noncompliant,2026-06-24T18:34:46.530Z,Corporate,BU5-PWCSQL049_Windows,bu5\user720
BU2-PWCPRT070,Windows,10.0.19045,Compliant,2026-06-23T16:57:50.505Z,Corporate,BU2-PWCPRT070_Windows,bu2\user657
BU5-SWCIDM024,Windows,10.0.19045,Compliant,2026-06-24T22:14:14.751Z,Corporate,BU5-SWCIDM024_Windows,bu5\user619
BU4-SWCRDP039,Windows,10.0.19045,Compliant,2026-06-23T19:32:09.899Z,Corporate,BU4-SWCRDP039_Windows,bu4\user134
BU5-SWCAPP029,Windows,10.0.19045,Compliant,2026-06-24T07:50:37.604Z,Corporate,BU5-SWCAPP029_Windows,bu5\user387
BU1-PLCAPI012,Linux,10.0.19045,Compliant,2026-06-25T02:39:53.783Z,Corporate,BU1-PLCAPI012_Linux,bu1\user236
BU1-PLCPGS026,Linux,10.0.19045,Compliant,2026-06-24T08:21:23.210Z,Corporate,BU1-PLCPGS026_Linux,bu1\user759
BU1-PWCERP068,Windows,10.0.19045,Compliant,2026-06-23T11:55:36.884Z,Corporate,BU1-PWCERP068_Windows,bu1\user604
BU2-PWCADC019,Windows,10.0.19045,Compliant,2026-06-23T23:04:12.562Z,Corporate,BU2-PWCADC019_Windows,bu2\user742
BU1-PWCDNS030,Windows,10.0.22631,Compliant,2026-06-25T02:04:29.736Z,Corporate,BU1-PWCDNS030_Windows,bu1\user279
BU1-PLCELK027,Linux,10.0.19045,Noncompliant,2026-06-23T16:52:22.872Z,Corporate,BU1-PLCELK027_Linux,bu1\user759
BU2-PWCRDP060,Windows,10.0.22631,Compliant,2026-03-07T08:28:20.936Z,Corporate,BU2-PWCRDP060_Windows,bu2\user390
BU1-DLCPRX017,Linux,10.0.19045,Compliant,2026-05-21T23:15:46.516Z,Corporate,BU1-DLCPRX017_Linux,bu1\user700
BU4-SWCCRM035,Windows,10.0.19045,Compliant,2026-06-24T17:21:19.229Z,Corporate,BU4-SWCCRM035_Windows,bu4\user271
BU4-PWCDNS099,Windows,10.0.22631,Noncompliant,2026-06-24T03:00:56.957Z,Corporate,BU4-PWCDNS099_Windows,bu4\user70
BU2-PWCSQL007,Windows,10.0.19045,Compliant,2026-06-23T15:35:17.995Z,Corporate,BU2-PWCSQL007_Windows,bu2\user544
BU2-PWCRDP085,Windows,10.0.22631,Compliant,2026-06-24T14:34:12.205Z,Corporate,BU2-PWCRDP085_Windows,bu2\user599
BU5-SWCIDM013,Windows,10.0.19045,Compliant,2026-06-23T16:28:27.323Z,Corporate,BU5-SWCIDM013_Windows,bu5\user726
BU5-PWCSHP013,Windows,10.0.19045,Compliant,2026-06-24T18:01:13.993Z,Corporate,BU5-PWCSHP013_Windows,bu5\user693
BU3-PWCCRM036,Windows,10.0.22631,Compliant,2026-06-24T01:50:52.972Z,Corporate,BU3-PWCCRM036_Windows,bu3\user270
BU1-PWCSHP085,Windows,10.0.19045,Compliant,2026-06-24T02:54:51.442Z,Corporate,BU1-PWCSHP085_Windows,bu1\user266
BU4-PWCSHP038,Windows,10.0.19045,Compliant,2026-06-24T04:39:15.807Z,Corporate,BU4-PWCSHP038_Windows,bu4\user834
BU5-PWCPRT042,Windows,10.0.19045,Compliant,2026-06-24T15:51:11.777Z,Corporate,BU5-PWCPRT042_Windows,bu5\user590
BU1-SWCERP043,Windows,10.0.19045,Compliant,2026-06-23T21:48:16.579Z,Corporate,BU1-SWCERP043_Windows,bu1\user52
BU5-DWCCRM010,Windows,10.0.22631,Compliant,2026-06-23T13:35:45.142Z,Corporate,BU5-DWCCRM010_Windows,bu5\user314
BU5-PWCDNS051,Windows,10.0.19045,Compliant,2026-06-24T15:30:32.148Z,Corporate,BU5-PWCDNS051_Windows,bu5\user475
BU5-DWCERP002,Windows,10.0.19045,Compliant,2026-06-23T22:37:18.189Z,Corporate,BU5-DWCERP002_Windows,bu5\user888
BU5-PWCDNS010,Windows,10.0.19045,Compliant,2026-06-24T15:07:49.459Z,Corporate,BU5-PWCDNS010_Windows,bu5\user655
BU4-PLCNGX004,Linux,10.0.19045,Compliant,2026-06-25T01:07:14.463Z,Corporate,BU4-PLCNGX004_Linux,bu4\user538
BU2-DWCFIL013,Windows,10.0.19045,Compliant,2026-06-24T17:35:08.482Z,Corporate,BU2-DWCFIL013_Windows,bu2\user60
BU2-PWCERP032,Windows,10.0.19045,Compliant,2026-06-23T18:29:45.589Z,Corporate,BU2-PWCERP032_Windows,bu2\user404
BU1-PWCIDM019,Windows,10.0.22631,Compliant,2026-06-25T01:59:12.753Z,Corporate,BU1-PWCIDM019_Windows,bu1\user765
BU2-PWCSHP069,Windows,10.0.19045,Compliant,2026-06-24T22:45:20.812Z,Corporate,BU2-PWCSHP069_Windows,bu2\user610
BU1-PWCADC129,Windows,10.0.19045,Compliant,2026-06-25T05:45:16.802Z,Corporate,BU1-PWCADC129_Windows,bu1\user336
BU2-PLCDKR004,Linux,10.0.19045,Compliant,2026-06-25T00:42:52.119Z,Corporate,BU2-PLCDKR004_Linux,bu2\user245
BU1-SWCEXC031,Windows,10.0.22631,Compliant,2026-06-24T07:41:15.288Z,Corporate,BU1-SWCEXC031_Windows,bu1\user423
BU2-PWCIIS004,Windows,10.0.19045,Compliant,2026-06-23T18:57:46.255Z,Corporate,BU2-PWCIIS004_Windows,bu2\user769
BU4-SWCCRM006,Windows,10.0.19045,Compliant,2026-06-24T10:08:28.193Z,Corporate,BU4-SWCCRM006_Windows,bu4\user847
BU2-SLCORA004,Linux,10.0.19045,Noncompliant,2026-06-24T09:22:54.575Z,Corporate,BU2-SLCORA004_Linux,bu2\user46
BU4-PLCJMP015,Linux,10.0.19045,Compliant,2026-06-23T10:36:03.805Z,Corporate,BU4-PLCJMP015_Linux,bu4\user580
BU5-SWCSQL002,Windows,10.0.19045,Compliant,2026-06-24T02:18:09.926Z,Corporate,BU5-SWCSQL002_Windows,bu5\user228
BU2-PWCIDM059,Windows,10.0.22631,Noncompliant,2026-06-23T15:28:13.000Z,Corporate,BU2-PWCIDM059_Windows,bu2\user326
BU5-PWCCRM064,Windows,10.0.19045,Compliant,2026-06-23T15:35:35.165Z,Corporate,BU5-PWCCRM064_Windows,bu5\user261
BU2-SLCWEB005,Linux,10.0.19045,Noncompliant,2026-06-23T16:11:11.525Z,Corporate,BU2-SLCWEB005_Linux,bu2\user601
BU1-PWCSAP169,Windows,10.0.19045,Compliant,2026-04-08T16:18:53.541Z,Corporate,BU1-PWCSAP169_Windows,bu1\user480
BU1-PWCERP115,Windows,10.0.19045,Compliant,2026-06-24T20:14:11.426Z,Corporate,BU1-PWCERP115_Windows,bu1\user727
BU1-PWCSHP117,Windows,10.0.19045,Compliant,2026-06-24T14:30:55.316Z,Corporate,BU1-PWCSHP117_Windows,bu1\user349
BU5-PWCIDM017,Windows,10.0.19045,Compliant,2026-06-23T19:54:12.667Z,Corporate,BU5-PWCIDM017_Windows,bu5\user387
BU4-SWCIDM004,Windows,10.0.19045,Compliant,2026-06-23T15:20:29.303Z,Corporate,BU4-SWCIDM004_Windows,bu4\user228
BU1-SWCERP055,Windows,10.0.19045,Compliant,2026-06-24T05:50:38.461Z,Corporate,BU1-SWCERP055_Windows,bu1\user43
BU3-PWCRDP034,Windows,10.0.22631,Compliant,2026-06-25T05:01:54.129Z,Corporate,BU3-PWCRDP034_Windows,bu3\user419
BU2-PWCRDP065,Windows,10.0.22631,Compliant,2026-06-23T19:54:15.458Z,Corporate,BU2-PWCRDP065_Windows,bu2\user573
BU1-PWCCRM039,Windows,10.0.19045,Compliant,2026-06-24T09:15:17.578Z,Corporate,BU1-PWCCRM039_Windows,bu1\user512
BU2-SWCAPP004,Windows,10.0.22631,Compliant,2026-06-23T16:59:23.141Z,Corporate,BU2-SWCAPP004_Windows,bu2\user524
BU2-PWCRDP089,Windows,10.0.22631,Compliant,2026-06-23T09:15:40.026Z,Corporate,BU2-PWCRDP089_Windows,bu2\user498
BU2-SLCFTP005,Linux,10.0.19045,Noncompliant,2026-06-23T13:01:04.132Z,Corporate,BU2-SLCFTP005_Linux,bu2\user186
BU1-SWCRDP033,Windows,10.0.22631,Compliant,2026-06-24T22:58:25.648Z,Corporate,BU1-SWCRDP033_Windows,bu1\user498
BU2-SWCSHP005,Windows,10.0.22631,Noncompliant,2026-06-23T17:07:49.308Z,Corporate,BU2-SWCSHP005_Windows,bu2\user43
BU1-PWCRDP110,Windows,10.0.22631,Noncompliant,2026-04-30T14:07:03.839Z,Personal,BU1-PWCRDP110_Windows,bu1\user628
BU3-PWCWEB024,Windows,10.0.19045,Compliant,2026-06-24T23:23:12.448Z,Corporate,BU3-PWCWEB024_Windows,bu3\user9
BU2-PWCWEB030,Windows,10.0.19045,Compliant,2026-06-23T17:45:17.379Z,Corporate,BU2-PWCWEB030_Windows,bu2\user669
BU1-DWCRDP003,Windows,10.0.22631,Compliant,2026-06-23T22:06:48.389Z,Corporate,BU1-DWCRDP003_Windows,bu1\user357
